	id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
gene-YDR291W	gene-YDR291W	204.343779270089	0.463555024477604	0.455003329990473	1.01879479538602	0.308300397123602	0.396565952665261
gene-YPR086W	gene-YPR086W	641.760779009031	0.422401340180483	0.414670561878717	1.01864318090665	0.308372396354577	0.396565952665261
gene-YDL055C	gene-YDL055C	3396.53721664844	-0.497103405593821	0.487980168023858	-1.01869591874381	0.308347350758867	0.396565952665261
gene-YPL264C	gene-YPL264C	41.2268984965423	0.635082387332053	0.624200610483668	1.01743314034883	0.308947423332726	0.397218115713505
gene-YPL022W	gene-YPL022W	282.912168064995	-0.434416180581163	0.42777110094311	-1.01553419486123	0.309851254999424	0.398292648153512
gene-YNCM0014W	gene-YNCM0014W	2.85524272556346	2.15575193220576	2.12676685060712	1.01362870668704	0.310759954453404	0.39937296431292
gene-YNCN0001W	gene-YNCN0001W	5.14207943268291	1.41969197801624	1.40189649344977	1.01269386481072	0.311206409248144	0.399858882956653
gene-YLR353W	gene-YLR353W	92.7789230844132	-0.514172403341856	0.508052946857709	-1.01204491878651	0.311516576694344	0.400169515516449
gene-YEL037C	gene-YEL037C	1229.28518984664	0.407864208798485	0.40312353236752	1.01175986031657	0.311652886426872	0.400256725707398
gene-YNCG0026W	gene-YNCG0026W	4.51389722370187	1.46430309277855	1.44763643074122	1.01151301644765	0.311770954403631	0.4003204748159
gene-YDL025C	gene-YDL025C	660.810967774002	-0.461254204964548	0.456413605609341	-1.01060572974976	0.312205172361457	0.400790050101936
gene-YPR145W	gene-YPR145W	546.422572055405	-0.607880205045919	0.601832579265402	-1.01004868461574	0.312471965709682	0.401044536946389
gene-YOR216C	gene-YOR216C	112.436399990025	0.525278349197048	0.520973287287267	1.00826349836898	0.313327981369362	0.402054988157659
gene-YBR227C	gene-YBR227C	150.237541083176	0.519061035622954	0.515159416953863	1.00757361418755	0.313659201257731	0.402391738455642
gene-YDR078C	gene-YDR078C	51.4034147813555	0.599346404339476	0.595329746169551	1.00674694687401	0.314056395352701	0.402812960494037
gene-YBR279W	gene-YBR279W	595.753200026429	0.407408375951254	0.404781059960913	1.00649070880588	0.314179578824065	0.402882625190877
gene-YKR070W	gene-YKR070W	142.686498355904	-0.494959219103351	0.492043118509425	-1.00592651433224	0.314450920755728	0.403142206097087
gene-YPL255W	gene-YPL255W	24.78681936998	0.762976624488663	0.758947145694776	1.00530930093979	0.31474793787519	0.403434582946946
gene-YBR018C	gene-YBR018C	8.69273058069126	-1.16772073127698	1.16198990030194	-1.00493191117543	0.314929637233198	0.403579053190407
gene-YDR359C	gene-YDR359C	156.052820481902	-0.466635405404188	0.46458852194331	-1.00440579860285	0.315183056196271	0.403815347951859
gene-YEL043W	gene-YEL043W	542.159769981222	0.430213177276842	0.429020720854557	1.00277948444987	0.315967269481273	0.404671086831574
gene-YGR048W	gene-YGR048W	252.758899675897	-0.451315885314023	0.450085444818956	-1.0027337931258	0.315989320452415	0.404671086831574
gene-YBL063W	gene-YBL063W	44.9363170932774	-0.617942479462449	0.616769405004165	-1.00190196603263	0.316390942987529	0.405096742498806
gene-YKL116C	gene-YKL116C	147.574787571424	-0.565066087693951	0.564112955594715	-1.00168961214201	0.316493525289679	0.405139414211077
gene-YCR020C	gene-YCR020C	83.8117939260451	0.526379230448121	0.526341755958696	1.00007119801726	0.317276053417861	0.406035073995929
gene-YOR350C	gene-YOR350C	258.730614529986	-0.460855278332512	0.460875771424693	-0.999955534455374	0.317332027061433	0.406035073995929
gene-YOR358W	gene-YOR358W	101.654669385071	-0.610083826545151	0.610991332638107	-0.998514698909006	0.318029840441245	0.406838960546967
gene-YGR013W	gene-YGR013W	261.600563576483	-0.436141201120847	0.437207632697713	-0.997560812078495	0.318492371636845	0.407341577191854
gene-YMR065W	gene-YMR065W	51.8105197331527	0.5702698803291	0.57180593091615	0.997313685458651	0.318612272942433	0.407405857205078
gene-YBR194W	gene-YBR194W	50.4052557581599	0.592447466394718	0.595391339204543	0.995055566623192	0.319709239652106	0.408719198418885
gene-YBR180W	gene-YBR180W	32.501902153204	0.695953462660104	0.700371362113548	0.993692061537023	0.320372808715539	0.409478027307386
gene-YMR018W	gene-YMR018W	28.3096200211736	-0.863352075302075	0.86997671776574	-0.992385264653199	0.321009624262421	0.410202337687891
gene-YKL196C	gene-YKL196C	674.410663245295	-0.416387757460182	0.419713247674047	-0.992076756613486	0.321160083975584	0.41030497734378
gene-YKR064W	gene-YKR064W	203.725603451232	0.453939840695158	0.457678640573997	0.991830949606582	0.321279997293039	0.410344007664661
gene-YEL061C	gene-YEL061C	79.1730207096941	-0.549161804854067	0.553903714262523	-0.991439108844451	0.321471211474725	0.410344007664661
gene-YEL069C	gene-YEL069C	8.3053713176795	-1.15822394994516	1.16789066298943	-0.99172292976508	0.32133270242472	0.410344007664661
gene-YNL033W	gene-YNL033W	3.76412793851663	-1.74555309891327	1.76047943947746	-0.991521434315291	0.321431031343295	0.410344007664661
gene-YJR134C	gene-YJR134C	338.798854006973	-0.425184044792959	0.429024305101743	-0.99104885139812	0.321661726863698	0.410497622633646
gene-YNCM0002C	gene-YNCM0002C	6.09345049068189	1.24969399010278	1.26348891804505	0.989081876583757	0.322623083977026	0.411634687298932
gene-YKR005C	gene-YKR005C	25.9544209340387	0.732944556831339	0.741223788880947	0.98883032064836	0.322746166732364	0.411701935321484
gene-YNCC0015W	gene-YNCC0015W	2.48909446145689	1.97809819128576	2.00199940339016	0.988061329057379	0.323122613295616	0.412081844859307
gene-YLR442C	gene-YLR442C	119.230572398707	-0.474052493061166	0.47984217058849	-0.987934204448468	0.323184872515299	0.412081844859307
gene-YML083C	gene-YML083C	17.3070688336266	-0.842298221912273	0.85327275366754	-0.98713830752465	0.323574840405543	0.412489173321514
gene-YPL117C	gene-YPL117C	2043.42033872845	0.438250614076261	0.444407938898173	0.986144881126161	0.324062022422465	0.4130024794675
gene-YLR131C	gene-YLR131C	129.574804119965	-0.475625136730568	0.482364063895891	-0.986029375590514	0.324118697988939	0.4130024794675
gene-YBL084C	gene-YBL084C	338.581452726993	0.470702304783268	0.477676308975788	0.985400146372188	0.3244275577911	0.413306013300944
gene-YLL060C	gene-YLL060C	63.3137491994209	-0.549121109952131	0.557667566133538	-0.98467464005364	0.324783913386288	0.413669909277114
gene-YNCI0001W	gene-YNCI0001W	31.8667645337144	0.708263989766217	0.719752469808557	0.984038290211917	0.325096686577551	0.413839443014198
gene-YHR017W	gene-YHR017W	198.855580819867	-0.436783022762389	0.443888067086371	-0.983993612690202	0.325118653448583	0.413839443014198
gene-YBR098W	gene-YBR098W	72.3390546288959	-0.523577819369863	0.532106381737273	-0.983972072765666	0.325129244460386	0.413839443014198
gene-YHR009C	gene-YHR009C	915.413586788527	0.390753058408669	0.397416331610065	0.983233519431874	0.325492521135671	0.414211713866365
gene-YPR052C	gene-YPR052C	59.6705770213929	-0.591530144720953	0.602557994391598	-0.981698276724751	0.326248514641834	0.415083473391633
gene-YNL005C	gene-YNL005C	549.965389519253	-0.440799271371129	0.450257887872665	-0.978992891060221	0.327583492065209	0.416691330415628
gene-YNL252C	gene-YNL252C	344.112832376946	-0.47541476177375	0.485813044638972	-0.978596122562025	0.327779575898063	0.416850112826885
gene-YDR381C-A	gene-YDR381C-A	143.759733908218	-0.458410572296063	0.469077551512157	-0.977259668083225	0.328440614762715	0.417599999209277
gene-YBR268W	gene-YBR268W	110.043122811126	-0.479026672357195	0.490325774714845	-0.976955928200551	0.328590971468352	0.417700387459769
gene-YNL063W	gene-YNL063W	140.848945242001	0.456391216978127	0.467882925544351	0.975438922989434	0.329342584307988	0.418564874690795
gene-YGL106W	gene-YGL106W	558.593362271007	0.402445727593558	0.412858707557628	0.974778344810334	0.329670221116243	0.418890267925722
gene-YKL167C	gene-YKL167C	230.964495111242	-0.436632852199815	0.44812312057874	-0.974359126206016	0.329878256680986	0.419063583405812
gene-YIL159W	gene-YIL159W	75.6629208369405	0.557617199764891	0.572860638769995	0.973390667863245	0.330359175248571	0.419583407556262
gene-YOL058W	gene-YOL058W	738.966152496535	-0.596380131786743	0.613493164261605	-0.972105585731409	0.330998023594359	0.420303546348383
gene-YIR005W	gene-YIR005W	124.914927542598	0.4701255313268	0.48380091785547	0.971733442364498	0.331183175028117	0.420447390172414
gene-YPR075C	gene-YPR075C	836.910954888446	-0.409317754538712	0.42144702184751	-0.971219947751376	0.331438762498532	0.420680572926104
gene-YDR437W	gene-YDR437W	15.9375104909568	0.814639325916939	0.840629983914053	0.969081928441216	0.332504313523028	0.4219414824533
gene-YGR163W	gene-YGR163W	237.38148942257	0.43071468373157	0.445265041038734	0.96732203077695	0.333383073717055	0.422964862555796
gene-YOR087W	gene-YOR087W	46.7317766318306	0.667160194724092	0.689952175684178	0.966965853919534	0.333561103764585	0.423054019608142
gene-YBL005W	gene-YBL005W	133.364228282085	0.454655104361132	0.470289105311744	0.9667566167831	0.33366571663162	0.423054019608142
gene-YJR127C	gene-YJR127C	172.986308480608	-0.446791302519902	0.462159275346118	-0.966747453429975	0.333670298542217	0.423054019608142
gene-YNR040W	gene-YNR040W	57.042268870205	0.687962747323473	0.712161850784548	0.966020219372301	0.334034063581239	0.423423460877627
gene-YOR093C	gene-YOR093C	160.400211590628	0.438529189887934	0.45483942457291	0.964140675139823	0.334975402364317	0.424524719200878
gene-YBR115C	gene-YBR115C	480.209978781724	0.400507689064088	0.415819103506803	0.963177703204144	0.335458352493898	0.425018949817178
gene-YHR184W	gene-YHR184W	25.3606070415862	-0.752640121706465	0.781498186292278	-0.963073408112786	0.335510685513799	0.425018949817178
gene-YNCG0003C	gene-YNCG0003C	5.83985830881114	-1.48230202311778	1.53994168296778	-0.962570232050012	0.335763242232554	0.425246799536792
gene-YOR151C	gene-YOR151C	1080.8727778291	0.390519882641108	0.406835163411434	0.95989707321875	0.337107019377031	0.426856290769617
gene-YGL240W	gene-YGL240W	41.9181154624478	-0.632070352150139	0.658680955630383	-0.959600162639018	0.337256487172901	0.426953137840612
gene-YIR017C	gene-YIR017C	55.3810140918165	0.555284211187742	0.578909731145117	0.959189630634394	0.337463223304551	0.427122426726876
gene-YMR298W	gene-YMR298W	409.083256959782	-0.397851935059431	0.415245132688747	-0.958113422024495	0.33800556805289	0.427716325569848
gene-YPR161C	gene-YPR161C	366.539049507833	0.41476609294116	0.43353848368173	0.956699597735478	0.338718901230735	0.4285262915657
gene-YOL069W	gene-YOL069W	110.484372270159	-0.463959569840901	0.485220499615157	-0.956182952304945	0.33897981122762	0.428763653120341
gene-YBL097W	gene-YBL097W	25.2199567190596	-0.736377759540495	0.772681943995283	-0.953015358082432	0.34058228928364	0.430697447537677
gene-YML032C	gene-YML032C	182.982115563673	-0.464920864722919	0.488064737843473	-0.952580321162278	0.340802751799963	0.430883098774538
gene-YGL041W-A	gene-YGL041W-A	226.608832317589	-0.417901674603756	0.439008803527962	-0.951920943829406	0.341137076931362	0.43111944265467
gene-YLL027W	gene-YLL027W	405.236168490577	-0.526978305615319	0.553581134027774	-0.951944120243231	0.341125322198096	0.43111944265467
gene-YIL122W	gene-YIL122W	316.249078250771	-0.520260104170977	0.546925333584943	-0.951245210677694	0.341479912767662	0.431459501013136
gene-YLR056W	gene-YLR056W	1427.9192464349	0.435141496106501	0.457754339429502	0.950600482889614	0.341807223414135	0.431779800685098
gene-YGL089C	gene-YGL089C	16.8514723698299	0.788793040886158	0.830242779945169	0.950075158664134	0.342074064501755	0.431945170981844
gene-YER154W	gene-YER154W	235.584781291893	0.465743188482987	0.490229130855572	0.950052045397932	0.342085808061347	0.431945170981844
gene-YHR178W	gene-YHR178W	59.1280760928448	0.520885466957015	0.54921128029826	0.948424560169518	0.342913361146552	0.432871435657244
gene-YLR417W	gene-YLR417W	182.380127176139	-0.486628868585965	0.513149223075817	-0.948318435852072	0.342967368251509	0.432871435657244
gene-YKR095W-A	gene-YKR095W-A	43.3167448486125	0.599572665988458	0.632492264206876	0.947952567831485	0.343153601674783	0.433013065098681
gene-YNR065C	gene-YNR065C	51.4406426571929	-0.595737806049796	0.628567966733772	-0.947769911256262	0.343246601343794	0.433037010537243
gene-YOL001W	gene-YOL001W	150.58653678011	0.525787831874248	0.555116329732494	0.947166933690496	0.343553721921484	0.433050909985063
gene-YKL183W	gene-YKL183W	90.161266589145	0.484901846291229	0.511774632105451	0.947490977222401	0.343388651787757	0.433050909985063
gene-YLL053C	gene-YLL053C	66.0947921619601	-0.515472500471322	0.544096729879878	-0.947391285709665	0.343439429973296	0.433050909985063
gene-YNL332W	gene-YNL332W	3.46654431186068	-1.74604659328382	1.84324675777488	-0.947266873476889	0.343502806462787	0.433050909985063
gene-YPL258C	gene-YPL258C	127.561214975327	-0.477958797817293	0.504927625461356	-0.946588726217106	0.343848390890768	0.433328971717146
gene-YMR122C	gene-YMR122C	8.35197576320282	1.0505652065144	1.11054021765904	0.945994741846394	0.344151268147443	0.433568186213813
gene-YOL145C	gene-YOL145C	649.777876253496	0.387268473472612	0.409406823030998	0.945925792358595	0.344186437055889	0.433568186213813
gene-YOR105W	gene-YOR105W	7.3931949718967	1.10697841336247	1.17219448183487	0.944364122606761	0.344983608703504	0.434478818281055
gene-YGR286C	gene-YGR286C	182.142712077055	-0.486091408395148	0.515029585635736	-0.943812592426379	0.345265424539555	0.434740149280326
gene-YPR129W	gene-YPR129W	514.267819496938	0.411302258137056	0.436396059747899	0.942497643939913	0.345937916812237	0.435493181267825
gene-YFL017C	gene-YFL017C	130.362625845312	-0.451133518468416	0.479024842853706	-0.941774785167442	0.346307957212342	0.435865221534467
gene-YKL222C	gene-YKL222C	110.644513700867	-0.497902613697171	0.529094808082838	-0.941046115159037	0.346681227501547	0.436241166032275
gene-YDL183C	gene-YDL183C	59.0743062562004	0.578202997735975	0.61711668594461	0.936942738553455	0.348788013356564	0.438706695002019
gene-YDR421W	gene-YDR421W	149.058149092178	-0.432809269885297	0.461940253673055	-0.936937767262917	0.348790570675964	0.438706695002019
gene-YLR172C	gene-YLR172C	820.871494064643	-0.38642638995115	0.412581400456289	-0.93660642366279	0.348961046513472	0.438826767434181
gene-YJL126W	gene-YJL126W	145.16243849129	-0.451289776802476	0.481968392178895	-0.936347246262922	0.349094429819657	0.438900153545024
gene-YLR288C	gene-YLR288C	179.788043547417	0.427030533687569	0.456146161208962	0.93617039888218	0.349185461306934	0.438920272592514
gene-YDR213W	gene-YDR213W	100.791143792238	0.488086489659958	0.522170568263787	0.934726159084074	0.349929442135174	0.439760953059241
gene-YEL008W	gene-YEL008W	11.6023370723187	-1.02218497003068	1.0940723570364	-0.934293754390755	0.350152385140337	0.439946617927614
gene-YIL023C	gene-YIL023C	294.715428865266	0.429386666670321	0.460151942865838	0.933141049011094	0.350747147249904	0.440599272366747
gene-YML062C	gene-YML062C	268.307659556978	0.403671339709911	0.433096806330425	0.932057992138449	0.351306556025247	0.441207246188857
gene-YGR172C	gene-YGR172C	201.22690211721	0.435458810927115	0.46740459891889	0.931652816284509	0.351515978281664	0.441336068858133
gene-YGR046W	gene-YGR046W	477.393881615216	-0.458298809006532	0.491965145550942	-0.931567638787281	0.351560013825453	0.441336068858133
gene-YML054C-A	gene-YML054C-A	10.2995367916339	0.945376791742187	1.01588102479571	0.930597942738719	0.352061579086637	0.441360263308342
gene-YDL219W	gene-YDL219W	89.9793556998778	0.60685887242397	0.652159362685429	0.930537698523682	0.352092754724894	0.441360263308342
gene-YJL201W	gene-YJL201W	143.841662009845	0.459047333456644	0.493266888009867	0.930626694422395	0.352046701061047	0.441360263308342
gene-YNR028W	gene-YNR028W	295.942359422529	0.395641938027848	0.425188554499043	0.930509379524557	0.352107410061544	0.441360263308342
gene-YMR207C	gene-YMR207C	152.986706752873	-0.430980249426935	0.463060052224003	-0.930722154409577	0.351997306595597	0.441360263308342
gene-YKL208W	gene-YKL208W	56.2404838232158	-0.566329315367044	0.608528121601882	-0.930654303824524	0.352032414502269	0.441360263308342
gene-YKL045W	gene-YKL045W	240.591478943699	-0.569457950836556	0.611708715487447	-0.930929928606261	0.35188981184825	0.441360263308342
gene-YPL194W	gene-YPL194W	49.4893379682648	-0.54467328390223	0.585519812321253	-0.930238862017171	0.352247424767992	0.441441181425183
gene-YGR125W	gene-YGR125W	460.577634935479	0.389136414943585	0.418927236099826	0.928887838772215	0.352947216083136	0.442223434158567
gene-YOR099W	gene-YOR099W	602.14710403172	-0.379760188149427	0.409203074768051	-0.928048227312776	0.353382553514928	0.442498438854859
gene-YKL214C	gene-YKL214C	176.853290588996	-0.432036441654169	0.465559900323396	-0.927993242876073	0.353411074712382	0.442498438854859
gene-YBL080C	gene-YBL080C	51.0211698704141	-0.631081954728401	0.680124367889449	-0.927891992293652	0.353463598615045	0.442498438854859
gene-YLR236C	gene-YLR236C	5.0934776783255	-1.39844161247616	1.50713454592362	-0.927881068255355	0.353469265772437	0.442498438854859
gene-YDR139C	gene-YDR139C	239.127501722464	-0.406147033913081	0.43857439325686	-0.926061895444984	0.354413814938611	0.44358596863305
gene-YGL241W	gene-YGL241W	88.4602766897094	0.477623632761732	0.515928387908715	0.925755674537993	0.354572967280326	0.443642229182375
gene-YKR083C	gene-YKR083C	21.0695087609229	-0.835841398435115	0.902945031345456	-0.925683590273096	0.354610438231929	0.443642229182375
gene-YGL086W	gene-YGL086W	313.268433848974	0.422354073902085	0.456507002117565	0.925186408845741	0.35486895192948	0.443870722426226
gene-YNL328C	gene-YNL328C	15.3149452684975	-0.898973115482124	0.971829741102981	-0.925031492102548	0.354949526507776	0.443876598988989
gene-YEL015W	gene-YEL015W	628.448406527689	0.37441502989801	0.404849656461615	0.924824867508586	0.355057013105692	0.443916120253964
gene-YDR520C	gene-YDR520C	143.98449687254	0.464298366200344	0.502632227269457	0.923733777920766	0.355624941079904	0.44453117634988
gene-YER038C	gene-YER038C	148.529602476446	0.436013463434038	0.472570481172192	0.922642189483617	0.356193701794877	0.445147010361041
gene-YGL198W	gene-YGL198W	193.164569057979	-0.430220143146634	0.466632505874303	-0.92196779635091	0.356545373687743	0.445491336196775
gene-YIL144W	gene-YIL144W	376.493896757086	-0.443535855941139	0.481340093869701	-0.921460442605898	0.356810084688824	0.445726883499812
gene-YPL071C	gene-YPL071C	173.996776965172	-0.470936707446183	0.511316226458274	-0.921028285584077	0.357035659543949	0.445913451821541
gene-YCL058C	gene-YCL058C	48.1262962488877	-0.565482914985548	0.614155403251174	-0.92074890490588	0.357181536869744	0.446000424906724
gene-YNL317W	gene-YNL317W	159.75925984689	-0.425931598271443	0.463141016991819	-0.919658554618942	0.357751217254687	0.446616436393495
gene-YIR031C	gene-YIR031C	59.2443036664547	0.505032714602916	0.549715014071186	0.918717338394393	0.358243438497527	0.447040126964705
gene-YKR098C	gene-YKR098C	157.130284488968	0.418800953400844	0.455835521169445	0.918754537440197	0.35822397669118	0.447040126964705
gene-YLL038C	gene-YLL038C	93.1377497070027	0.460270800057512	0.502989318803718	0.91507072387182	0.360154503034574	0.448979645485858
gene-YKL080W	gene-YKL080W	974.740136387736	0.376614565062786	0.411431078534418	0.915377045419968	0.359993724697435	0.448979645485858
gene-YBR263W	gene-YBR263W	939.492640740206	-0.367423781615974	0.401547534504885	-0.915019393828463	0.36018144893421	0.448979645485858
gene-YMR098C	gene-YMR098C	219.858163656113	-0.414785639468148	0.453284789703663	-0.915066309062159	0.360156820555791	0.448979645485858
gene-YMR100W	gene-YMR100W	251.989135716344	-0.417789084838082	0.456409507244226	-0.915382081676317	0.359991081704948	0.448979645485858
gene-YDL165W	gene-YDL165W	327.407223753919	-0.389953905445374	0.426386233715535	-0.914555571007326	0.360424991857956	0.44918751648254
gene-YER159C	gene-YER159C	718.322616954659	-0.385949265632278	0.422163995223353	-0.914216441949496	0.360603126289501	0.449313799530049
gene-YBR162C	gene-YBR162C	858.061975867627	0.414593869971789	0.454641942384003	0.911912939219347	0.361814549574087	0.450727239141484
gene-YER090W	gene-YER090W	484.882158394212	0.434455758447409	0.477090576980872	0.910635798335687	0.362487301950585	0.451373077141533
gene-YGR072W	gene-YGR072W	457.457445574226	0.385703821133922	0.4234934080865	0.910767000782077	0.362418153085178	0.451373077141533
gene-YOR008C	gene-YOR008C	538.226830187675	-0.431367849401685	0.4740422789488	-0.909977587565088	0.36283432968629	0.45170905057774
gene-YNCM0013W	gene-YNCM0013W	8.62124795526026	1.02605469427858	1.12827083267232	0.90940460797729	0.36313659035636	0.451989160337171
gene-YLR378C	gene-YLR378C	651.576612656053	-0.409867727431099	0.450971491867892	-0.908855071378141	0.363426632283408	0.452253945726002
gene-YBR025C	gene-YBR025C	4388.47946523155	0.354692449331694	0.390529899012228	0.908233787550767	0.363754716449965	0.452565948794618
gene-YPL193W	gene-YPL193W	430.596466144323	0.498553017766149	0.549478665504676	0.907320063661154	0.364237567201844	0.453070331305717
gene-YDR386W	gene-YDR386W	76.5791404118987	-0.476039046503749	0.525048915483278	-0.906656565637474	0.364588438897706	0.453410367251612
gene-YCR106W	gene-YCR106W	52.9377716806816	-0.53168859332383	0.586613263639395	-0.90636987991917	0.36474010965374	0.453502580547158
gene-YJR128W	gene-YJR128W	1.82552684312337	-2.14404430433677	2.36624871065513	-0.906094230366493	0.364885978907769	0.45358754284115
gene-YMR313C	gene-YMR313C	428.187340017523	0.412261840641281	0.455268341601328	0.905535928967127	0.365181534552021	0.453858503745342
gene-YLR451W	gene-YLR451W	373.562152691532	0.396880527773447	0.43853091531086	0.905022916097288	0.36545324695399	0.454099722744443
gene-YER147C	gene-YER147C	166.96868290273	0.409974013906981	0.453251076308909	0.904518566719447	0.365720493823491	0.454335291753541
gene-YMR167W	gene-YMR167W	153.566068218058	-0.418014324100852	0.462353158087088	-0.904101803544111	0.365941422148168	0.454513231330527
gene-YOL057W	gene-YOL057W	198.67679487447	-0.481889890585418	0.533159907883593	-0.903837448127535	0.366081601484582	0.454590823325155
gene-YBL088C	gene-YBL088C	271.417892393091	-0.419210786967585	0.464470798385071	-0.902555743924372	0.36676172367193	0.455242114042179
gene-YLL018C-A	gene-YLL018C-A	184.207840387732	-0.46748091280744	0.517910261481635	-0.902629176471757	0.366722736240042	0.455242114042179
gene-YPL274W	gene-YPL274W	776.03637939584	-0.421781893754641	0.467431393941196	-0.902339678553345	0.366876453921464	0.455287920118914
gene-YDR432W	gene-YDR432W	3021.87197384062	-0.396590355522898	0.439628950539584	-0.902102454890966	0.367002444942088	0.455347678242039
gene-YCR059C	gene-YCR059C	250.536588475799	0.39962347309334	0.444062714188267	0.899925754459793	0.368159763299843	0.456686729284157
gene-YIL161W	gene-YIL161W	240.614120579015	0.495361890617302	0.550787360808345	0.89937047555031	0.368455359935208	0.456859655706012
gene-YER038W-A	gene-YER038W-A	3.40110653481067	-1.72416085479526	1.91691671202869	-0.89944484493046	0.368415761647498	0.456859655706012
gene-YGR213C	gene-YGR213C	20.7120292712922	0.688832441638467	0.767005824548432	0.8980798053835	0.369143004488358	0.457615294820278
gene-YAL015C	gene-YAL015C	173.156092198588	-0.452817883043909	0.504611987079197	-0.897358553975138	0.369527620917936	0.457969209800704
gene-YGL081W	gene-YGL081W	18.8250146687957	-0.789583868610267	0.880003459183835	-0.897250869152914	0.369585066575919	0.457969209800704
gene-YIL117C	gene-YIL117C	226.880826521153	0.627157917544793	0.69913079532543	0.897053772681926	0.369690224242763	0.458002501444338
gene-YHR126C	gene-YHR126C	4.38586569332804	1.42370386221694	1.58759539763376	0.896767441086632	0.369843025009041	0.458094790663327
gene-YNL180C	gene-YNL180C	611.1479345304	0.4244441956552	0.473486406665543	0.896423191204759	0.37002678579958	0.458225380382629
gene-YKL178C	gene-YKL178C	16.1799768481551	-0.825075143594795	0.922491489635266	-0.894398650681334	0.37110863416488	0.459467832775566
gene-YGL155W	gene-YGL155W	163.903572947327	0.406362820536035	0.45467448700256	0.89374449667273	0.371458611874357	0.45980382553216
gene-YNL167C	gene-YNL167C	134.829022610152	-0.431549941850435	0.483105751068776	-0.893282559554953	0.371705875284499	0.460012559850712
gene-YOL015W	gene-YOL015W	12.7618254182316	-0.874541354146747	0.980041498088842	-0.892351350276669	0.372204638578882	0.460532389104581
gene-YOR002W	gene-YOR002W	266.272636801562	-0.392091814235307	0.439843851004482	-0.891434115402268	0.372696322409722	0.461043240874788
gene-YGR029W	gene-YGR029W	266.515204304063	-0.382933561259157	0.430032349582812	-0.890476173782399	0.373210256455262	0.4615813954045
gene-YKR068C	gene-YKR068C	363.240685670944	0.378059764428549	0.424890768196552	0.889781074870662	0.373583450426177	0.461945293805355
gene-YLR127C	gene-YLR127C	143.004840542027	-0.455716018079252	0.513668809284784	-0.887178683700449	0.374982706952882	0.463495742961178
gene-YGR066C	gene-YGR066C	20.1870700666599	-0.729792156620983	0.822621370165957	-0.887154386074061	0.374995786570129	0.463495742961178
gene-YOR017W	gene-YOR017W	116.246188137303	0.428558472937557	0.483320852206724	0.886695599788142	0.375242808018298	0.463605158797686
gene-YKL006C-A	gene-YKL006C-A	192.286793982251	0.394960812415432	0.445388487110614	0.886778225853291	0.375198312758573	0.463605158797686
gene-YGR165W	gene-YGR165W	313.958799945184	0.475246771129411	0.536204671919904	0.886315983461631	0.375447278467501	0.46375983510027
gene-YJL004C	gene-YJL004C	226.710922833877	-0.425531201919625	0.480542621349724	-0.885522288791812	0.375875003749193	0.464190156625033
gene-YGR156W	gene-YGR156W	146.087953369756	-0.417176420743571	0.471287698370144	-0.885184192556466	0.376057296522814	0.464317261430658
gene-YNL212W	gene-YNL212W	377.384095491999	-0.389371215517845	0.440494849706566	-0.883940449649351	0.376728360158129	0.465047669745738
gene-YPL027W	gene-YPL027W	15.8530972605189	-0.823521546201386	0.932396944831801	-0.883230635585088	0.377111672431293	0.465422633696849
gene-YIL049W	gene-YIL049W	44.8466324520353	0.550555965548957	0.623838225259627	0.88253002662642	0.377490249512437	0.465791596635257
gene-YAR031W	gene-YAR031W	9.10183825988648	-0.969416272770284	1.10031772222222	-0.881033044539568	0.378299934855349	0.466692243547826
gene-YJR052W	gene-YJR052W	257.808993754767	0.411613915899753	0.467273909830453	0.880883582926991	0.378380834097773	0.466693628393838
gene-YMR012W	gene-YMR012W	481.485544957716	-0.425675127330765	0.483504335788487	-0.880395677603562	0.378644997258051	0.466921002099409
gene-YMR275C	gene-YMR275C	165.129374041252	0.396602562065341	0.451605413583636	0.878205951780272	0.37983196267673	0.46828598138227
gene-YJR024C	gene-YJR024C	308.121995098059	-0.377395303239631	0.430218822815822	-0.877217088665586	0.380368735950241	0.468848353576648
gene-YGR223C	gene-YGR223C	116.190065687172	-0.44355589251821	0.505724387387182	-0.877070403525199	0.380448399047581	0.468848353576648
gene-YOR008C-A	gene-YOR008C-A	3.49612310951537	-1.58302842657295	1.80795507424307	-0.875590576959279	0.381252649908693	0.469740522739228
gene-YAL034W-A	gene-YAL034W-A	51.3764457822597	-0.521451377766896	0.596381821770289	-0.874358269705521	0.381923175600292	0.470467588389495
gene-YHR131C	gene-YHR131C	333.504696009149	0.388923576096568	0.444887400895774	0.874206766281708	0.382005661874859	0.470470130940616
gene-YDR349C	gene-YDR349C	549.717233306192	0.381089991927451	0.436164976975712	0.873729006326593	0.382265850573652	0.470627602409678
gene-YPL107W	gene-YPL107W	510.734246043	-0.453184735969366	0.518709965148094	-0.873676556107765	0.382294421649707	0.470627602409678
gene-YPR053C	gene-YPR053C	22.9173413716911	0.655543905530231	0.750969556107746	0.872930067801811	0.382701196262936	0.47102924429585
gene-YLR135W	gene-YLR135W	121.014918146137	-0.426102554733366	0.488351371725082	-0.872532728285734	0.382917821689821	0.471196730518606
gene-YLR191W	gene-YLR191W	162.416699177147	-0.400452558703002	0.459107234762636	-0.872241882465741	0.383076435461749	0.471292775489218
